"","game","id","roundno","groupness","equalitycondition","roundcat","tokentype","tokengiven","tokensum"
"445","EI03","5000","16","individual","equalstatus","2","ingroup",1,2
"446","EI03","4988","16","individual","equalstatus","2","ingroup",1,5
"447","EI03","4990","16","individual","equalstatus","2","ingroup",0,3
"448","EI03","4998","16","individual","equalstatus","2","ingroup",0,1
"449","EI03","4997","24","individual","equalstatus","3","ingroup",1,5
"450","EI03","4995","24","individual","equalstatus","3","ingroup",1,7
"451","EI03","4999","24","individual","equalstatus","3","ingroup",1,8
"452","EI03","5001","24","individual","equalstatus","3","ingroup",1,4
"453","EI03","4991","24","individual","equalstatus","3","ingroup",1,4
"454","EI03","4989","24","individual","equalstatus","3","ingroup",1,8
"455","EI03","4992","24","individual","equalstatus","3","ingroup",1,3
"456","EI03","4993","24","individual","equalstatus","3","ingroup",0,3
"457","EI03","4994","24","individual","equalstatus","3","ingroup",1,4
"458","EI03","4996","24","individual","equalstatus","3","ingroup",0,5
"459","EI03","5000","24","individual","equalstatus","3","ingroup",1,7
"460","EI03","4988","24","individual","equalstatus","3","ingroup",0,6
"461","EI03","4990","24","individual","equalstatus","3","ingroup",1,5
"462","EI03","4998","24","individual","equalstatus","3","ingroup",1,7
"463","EI03","4997","32","individual","equalstatus","4","ingroup",1,7
"464","EI03","4995","32","individual","equalstatus","4","ingroup",1,7
"465","EI03","4999","32","individual","equalstatus","4","ingroup",1,8
"466","EI03","5001","32","individual","equalstatus","4","ingroup",1,5
"467","EI03","4991","32","individual","equalstatus","4","ingroup",1,4
"468","EI03","4989","32","individual","equalstatus","4","ingroup",1,8
"469","EI03","4992","32","individual","equalstatus","4","ingroup",1,3
"470","EI03","4993","32","individual","equalstatus","4","ingroup",1,4
"471","EI03","4994","32","individual","equalstatus","4","ingroup",1,6
"472","EI03","4996","32","individual","equalstatus","4","ingroup",0,6
"473","EI03","5000","32","individual","equalstatus","4","ingroup",1,8
"474","EI03","4988","32","individual","equalstatus","4","ingroup",1,8
"475","EI03","4990","32","individual","equalstatus","4","ingroup",1,5
"476","EI03","4998","32","individual","equalstatus","4","ingroup",0,2
"477","EI03","4997","40","individual","equalstatus","5","ingroup",0,4
"478","EI03","4995","40","individual","equalstatus","5","ingroup",1,8
"479","EI03","4999","40","individual","equalstatus","5","ingroup",1,8
"480","EI03","5001","40","individual","equalstatus","5","ingroup",0,4
"481","EI03","4991","40","individual","equalstatus","5","ingroup",1,8
"482","EI03","4989","40","individual","equalstatus","5","ingroup",1,8
"483","EI03","4992","40","individual","equalstatus","5","ingroup",0,5
"484","EI03","4993","40","individual","equalstatus","5","ingroup",1,6
"485","EI03","4994","40","individual","equalstatus","5","ingroup",0,3
"486","EI03","4996","40","individual","equalstatus","5","ingroup",0,4
"487","EI03","5000","40","individual","equalstatus","5","ingroup",1,8
"488","EI03","4988","40","individual","equalstatus","5","ingroup",1,6
"489","EI03","4990","40","individual","equalstatus","5","ingroup",1,6
"490","EI03","4998","40","individual","equalstatus","5","ingroup",0,5
"491","EI04","5635","8","individual","equalstatus","1","ingroup",1,5
"492","EI04","5633","8","individual","equalstatus","1","ingroup",0,4
"493","EI04","5637","8","individual","equalstatus","1","ingroup",1,6
"494","EI04","5639","8","individual","equalstatus","1","ingroup",0,4
"495","EI04","5629","8","individual","equalstatus","1","ingroup",1,4
"496","EI04","5627","8","individual","equalstatus","1","ingroup",1,5
"497","EI04","5630","8","individual","equalstatus","1","ingroup",0,3
"498","EI04","5631","8","individual","equalstatus","1","ingroup",0,3
"499","EI04","5632","8","individual","equalstatus","1","ingroup",1,5
"500","EI04","5634","8","individual","equalstatus","1","ingroup",1,5
"501","EI04","5638","8","individual","equalstatus","1","ingroup",0,5
"502","EI04","5626","8","individual","equalstatus","1","ingroup",0,3
"503","EI04","5628","8","individual","equalstatus","1","ingroup",1,4
"504","EI04","5636","8","individual","equalstatus","1","ingroup",0,5
"505","EI04","5635","16","individual","equalstatus","2","ingroup",0,6
"506","EI04","5633","16","individual","equalstatus","2","ingroup",1,5
"507","EI04","5637","16","individual","equalstatus","2","ingroup",1,6
"508","EI04","5639","16","individual","equalstatus","2","ingroup",1,5
"509","EI04","5629","16","individual","equalstatus","2","ingroup",1,5
"510","EI04","5627","16","individual","equalstatus","2","ingroup",1,6
"511","EI04","5630","16","individual","equalstatus","2","ingroup",1,6
"512","EI04","5631","16","individual","equalstatus","2","ingroup",0,2
"513","EI04","5632","16","individual","equalstatus","2","ingroup",0,2
"514","EI04","5634","16","individual","equalstatus","2","ingroup",0,3
"515","EI04","5638","16","individual","equalstatus","2","ingroup",0,5
"516","EI04","5626","16","individual","equalstatus","2","ingroup",0,3
"517","EI04","5628","16","individual","equalstatus","2","ingroup",0,3
"518","EI04","5636","16","individual","equalstatus","2","ingroup",1,7
"519","EI04","5635","24","individual","equalstatus","3","ingroup",1,7
"520","EI04","5633","24","individual","equalstatus","3","ingroup",1,6
"521","EI04","5637","24","individual","equalstatus","3","ingroup",1,6
"522","EI04","5639","24","individual","equalstatus","3","ingroup",1,8
"523","EI04","5629","24","individual","equalstatus","3","ingroup",0,6
"524","EI04","5627","24","individual","equalstatus","3","ingroup",1,6
"525","EI04","5630","24","individual","equalstatus","3","ingroup",0,3
"526","EI04","5631","24","individual","equalstatus","3","ingroup",0,0
"527","EI04","5632","24","individual","equalstatus","3","ingroup",1,4
"528","EI04","5634","24","individual","equalstatus","3","ingroup",0,2
"529","EI04","5638","24","individual","equalstatus","3","ingroup",1,7
"530","EI04","5626","24","individual","equalstatus","3","ingroup",1,3
"531","EI04","5628","24","individual","equalstatus","3","ingroup",1,7
"532","EI04","5636","24","individual","equalstatus","3","ingroup",1,6
"533","EI04","5635","32","individual","equalstatus","4","ingroup",1,5
"534","EI04","5633","32","individual","equalstatus","4","ingroup",0,5
"535","EI04","5637","32","individual","equalstatus","4","ingroup",1,8
"536","EI04","5639","32","individual","equalstatus","4","ingroup",0,6
"537","EI04","5629","32","individual","equalstatus","4","ingroup",1,8
"538","EI04","5627","32","individual","equalstatus","4","ingroup",1,7
"539","EI04","5630","32","individual","equalstatus","4","ingroup",0,2
"540","EI04","5631","32","individual","equalstatus","4","ingroup",0,1
"541","EI04","5632","32","individual","equalstatus","4","ingroup",0,1
"542","EI04","5634","32","individual","equalstatus","4","ingroup",0,3
"543","EI04","5638","32","individual","equalstatus","4","ingroup",1,7
"544","EI04","5626","32","individual","equalstatus","4","ingroup",0,3
"545","EI04","5628","32","individual","equalstatus","4","ingroup",1,4
"546","EI04","5636","32","individual","equalstatus","4","ingroup",1,7
"547","EI04","5635","40","individual","equalstatus","5","ingroup",1,6
"548","EI04","5633","40","individual","equalstatus","5","ingroup",0,4
"549","EI04","5637","40","individual","equalstatus","5","ingroup",0,4
"550","EI04","5639","40","individual","equalstatus","5","ingroup",1,7
"551","EI04","5629","40","individual","equalstatus","5","ingroup",1,8
"552","EI04","5627","40","individual","equalstatus","5","ingroup",1,6
"553","EI04","5630","40","individual","equalstatus","5","ingroup",0,3
"554","EI04","5631","40","individual","equalstatus","5","ingroup",0,1
"555","EI04","5632","40","individual","equalstatus","5","ingroup",0,3
"556","EI04","5634","40","individual","equalstatus","5","ingroup",0,5
"557","EI04","5638","40","individual","equalstatus","5","ingroup",1,7
"558","EI04","5626","40","individual","equalstatus","5","ingroup",1,4
"559","EI04","5628","40","individual","equalstatus","5","ingroup",1,7
"560","EI04","5636","40","individual","equalstatus","5","ingroup",1,7
"561","IG01","4787","8","group","lowstatus","1","ingroup",0,5
"562","IG01","4785","8","group","highstatus","1","ingroup",1,6
"563","IG01","4789","8","group","lowstatus","1","ingroup",1,3
"564","IG01","4791","8","group","highstatus","1","ingroup",1,7
"565","IG01","4781","8","group","lowstatus","1","ingroup",0,2
"566","IG01","4779","8","group","highstatus","1","ingroup",1,8
"567","IG01","4782","8","group","lowstatus","1","ingroup",1,4
"568","IG01","4783","8","group","highstatus","1","ingroup",1,8
"569","IG01","4784","8","group","lowstatus","1","ingroup",1,5
"570","IG01","4786","8","group","highstatus","1","ingroup",1,7
"571","IG01","4790","8","group","lowstatus","1","ingroup",1,4
"572","IG01","4778","8","group","highstatus","1","ingroup",1,8
"573","IG01","4780","8","group","lowstatus","1","ingroup",1,6
"574","IG01","4788","8","group","highstatus","1","ingroup",1,8
"575","IG01","4787","16","group","lowstatus","2","ingroup",0,2
"576","IG01","4785","16","group","highstatus","2","ingroup",1,7
"577","IG01","4789","16","group","lowstatus","2","ingroup",1,6
"578","IG01","4791","16","group","highstatus","2","ingroup",1,8
"579","IG01","4781","16","group","lowstatus","2","ingroup",1,6
"580","IG01","4779","16","group","highstatus","2","ingroup",1,6
"581","IG01","4782","16","group","lowstatus","2","ingroup",0,3
"582","IG01","4783","16","group","highstatus","2","ingroup",1,8
"583","IG01","4784","16","group","lowstatus","2","ingroup",1,7
"584","IG01","4786","16","group","highstatus","2","ingroup",1,8
"585","IG01","4790","16","group","lowstatus","2","ingroup",1,3
"586","IG01","4778","16","group","highstatus","2","ingroup",1,8
"587","IG01","4780","16","group","lowstatus","2","ingroup",1,7
"588","IG01","4788","16","group","highstatus","2","ingroup",1,8
"589","IG01","4787","24","group","lowstatus","3","ingroup",1,4
"590","IG01","4785","24","group","highstatus","3","ingroup",1,8
"591","IG01","4789","24","group","lowstatus","3","ingroup",1,5
"592","IG01","4791","24","group","highstatus","3","ingroup",1,8
"593","IG01","4781","24","group","lowstatus","3","ingroup",0,6
"594","IG01","4779","24","group","highstatus","3","ingroup",0,4
"595","IG01","4782","24","group","lowstatus","3","ingroup",0,4
"596","IG01","4783","24","group","highstatus","3","ingroup",1,6
"597","IG01","4784","24","group","lowstatus","3","ingroup",1,7
"598","IG01","4786","24","group","highstatus","3","ingroup",1,8
"599","IG01","4790","24","group","lowstatus","3","ingroup",1,5
"600","IG01","4778","24","group","highstatus","3","ingroup",1,8
"601","IG01","4780","24","group","lowstatus","3","ingroup",0,7
"602","IG01","4788","24","group","highstatus","3","ingroup",1,8
"603","IG01","4787","32","group","lowstatus","4","ingroup",1,6
"604","IG01","4785","32","group","highstatus","4","ingroup",1,8
"605","IG01","4789","32","group","lowstatus","4","ingroup",1,7
"606","IG01","4791","32","group","highstatus","4","ingroup",1,8
"607","IG01","4781","32","group","lowstatus","4","ingroup",1,8
"608","IG01","4779","32","group","highstatus","4","ingroup",1,8
"609","IG01","4782","32","group","lowstatus","4","ingroup",1,7
"610","IG01","4783","32","group","highstatus","4","ingroup",1,8
"611","IG01","4784","32","group","lowstatus","4","ingroup",1,8
"612","IG01","4786","32","group","highstatus","4","ingroup",1,8
"613","IG01","4790","32","group","lowstatus","4","ingroup",1,6
"614","IG01","4778","32","group","highstatus","4","ingroup",1,8
"615","IG01","4780","32","group","lowstatus","4","ingroup",1,8
"616","IG01","4788","32","group","highstatus","4","ingroup",1,8
"617","IG01","4787","40","group","lowstatus","5","ingroup",1,8
"618","IG01","4785","40","group","highstatus","5","ingroup",1,8
"619","IG01","4789","40","group","lowstatus","5","ingroup",1,5
"620","IG01","4791","40","group","highstatus","5","ingroup",1,8
"621","IG01","4781","40","group","lowstatus","5","ingroup",1,7
"622","IG01","4779","40","group","highstatus","5","ingroup",1,8
"623","IG01","4782","40","group","lowstatus","5","ingroup",1,8
"624","IG01","4783","40","group","highstatus","5","ingroup",1,8
"625","IG01","4784","40","group","lowstatus","5","ingroup",1,8
"626","IG01","4786","40","group","highstatus","5","ingroup",1,8
"627","IG01","4790","40","group","lowstatus","5","ingroup",0,2
"628","IG01","4778","40","group","highstatus","5","ingroup",1,8
"629","IG01","4780","40","group","lowstatus","5","ingroup",1,8
"630","IG01","4788","40","group","highstatus","5","ingroup",1,8
"631","IG02","5145","8","group","lowstatus","1","ingroup",1,5
"632","IG02","5143","8","group","highstatus","1","ingroup",1,8
"633","IG02","5147","8","group","lowstatus","1","ingroup",1,7
"634","IG02","5149","8","group","highstatus","1","ingroup",1,8
"635","IG02","5139","8","group","lowstatus","1","ingroup",1,7
"636","IG02","5137","8","group","highstatus","1","ingroup",0,2
"637","IG02","5140","8","group","lowstatus","1","ingroup",1,5
"638","IG02","5141","8","group","highstatus","1","ingroup",1,7
"639","IG02","5142","8","group","lowstatus","1","ingroup",0,0
"640","IG02","5144","8","group","highstatus","1","ingroup",1,2
"641","IG02","5148","8","group","lowstatus","1","ingroup",0,0
"642","IG02","5136","8","group","highstatus","1","ingroup",1,7
"643","IG02","5138","8","group","lowstatus","1","ingroup",1,6
"644","IG02","5146","8","group","highstatus","1","ingroup",1,5
"645","IG02","5145","16","group","lowstatus","2","ingroup",0,4
"646","IG02","5143","16","group","highstatus","2","ingroup",1,8
"647","IG02","5147","16","group","lowstatus","2","ingroup",0,5
"648","IG02","5149","16","group","highstatus","2","ingroup",1,6
"649","IG02","5139","16","group","lowstatus","2","ingroup",1,7
"650","IG02","5137","16","group","highstatus","2","ingroup",1,6
"651","IG02","5140","16","group","lowstatus","2","ingroup",1,5
"652","IG02","5141","16","group","highstatus","2","ingroup",1,7
"653","IG02","5142","16","group","lowstatus","2","ingroup",0,2
"654","IG02","5144","16","group","highstatus","2","ingroup",1,4
"655","IG02","5148","16","group","lowstatus","2","ingroup",1,2
"656","IG02","5136","16","group","highstatus","2","ingroup",1,8
"657","IG02","5138","16","group","lowstatus","2","ingroup",1,8
"658","IG02","5146","16","group","highstatus","2","ingroup",0,4
"659","IG02","5145","24","group","lowstatus","3","ingroup",1,5
"660","IG02","5143","24","group","highstatus","3","ingroup",1,8
"661","IG02","5147","24","group","lowstatus","3","ingroup",0,3
"662","IG02","5149","24","group","highstatus","3","ingroup",1,8
"663","IG02","5139","24","group","lowstatus","3","ingroup",1,6
"664","IG02","5137","24","group","highstatus","3","ingroup",1,8
"665","IG02","5140","24","group","lowstatus","3","ingroup",1,8
"666","IG02","5141","24","group","highstatus","3","ingroup",1,6
